StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Year,sex,latinx,Eth,1st-gen,i18n,Major,EPICS,WB_1,WB_2,WB_3,H_1,H_2,H_3,PA_1,PA_2,PA_3,PA_4,PA_5,ACA,Big6_1,Big6_2,Big6_3,Big6_4,Big6_5,Big6_6,PSN,PSV,IMP_1,IMP_2,IMP_3,IMP_4,IMP_5,IMP_6,NET_1,NET_2,NET_3,NET_4,NET_5,NET_6,NET_7,NET_8,NET_9,LSE_1,LSE_2,LSE_3,LSE_4,LSE_5,LSE_6,PER_1,PER_2,OPP_1,OPP_2,OPP_3,OPP_4,return_1,return_2,return_3,return_4,return_5,return_6,pandemic,Q1,Q2,Q3
2021-11-01 07:09:16,2021-11-01 07:17:22,0,52.119.107.194,100,486,1,2021-11-01 07:17:23,R_xxXojAKjUISZ3ot,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,1,5,2,3,11,2,4,4,4,3,3,3,3,2,4,3,3,"4,7,11",3,3,1,3,1,2,3,4,4,4,3,3,3,5,4,5,4,2,2,5,3,3,2,82,92,80,89,91,80,4,5,4,4,3,3,,,,,,,,,,
2021-11-01 07:09:24,2021-11-01 07:17:32,0,172.56.12.229,100,487,1,2021-11-01 07:17:32,R_2YSo85VkSx5NCGd,,,,,38.577392578125,-90.6708984375,anonymous,EN,4,3,2,5,2,3,6,2,1,1,3,2,1,1,2,4,5,3,4,"1,3,4,5,6,8,10,11",4,1,3,5,4,5,3,4,4,4,2,2,4,3,2,5,3,3,2,3,4,2,4,90,85,72,95,55,60,2,2,5,2,5,5,5,5,4,4,4,4,,No,,
2021-11-01 07:12:40,2021-11-01 07:18:14,0,128.210.106.81,100,334,1,2021-11-01 07:18:15,R_2zj66bsnO85jPBA,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,1,2,5,2,3,4,2,2,1,3,1,2,1,1,5,5,1,5,"3,4,6,11",1,1,1,2,1,2,2,6,5,1,3,1,1,2,1,4,4,3,1,1,4,1,5,71,72,29,72,11,10,1,1,2,1,2,1,1,1,5,1,3,1,none,nope lol,nope,"Actual care
"
2021-11-01 07:14:01,2021-11-01 07:20:06,0,128.210.106.68,100,365,1,2021-11-01 07:20:07,R_3k1zOEhb0oK2h3L,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,1,2,5,2,3,15,2,2,3,4,3,3,5,2,4,5,3,4,"3,5,7,9,10",4,3,3,4,1,3,5,4,3,3,4,2,3,4,3,4,2,2,4,4,5,2,3,66,69,68,61,55,46,3,3,3,3,3,3,4,3,1,3,3,3,,,,
2021-11-01 07:07:13,2021-11-01 07:20:49,0,128.211.185.214,100,816,1,2021-11-01 07:20:50,R_1qe8rUao8fX6K3p,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,2,2,2,2,3,3,2,3,3,4,3,2,3,3,3,4,3,4,"3,4,8,10",4,2,4,2,2,4,2,4,3,2,2,2,4,4,4,3,3,3,3,4,4,2,2,58,66,41,59,25,47,4,4,4,4,4,4,3,3,2,4,4,3,,,,
2021-11-01 07:16:27,2021-11-01 07:21:07,0,173.230.58.28,100,279,1,2021-11-01 07:21:07,R_2VD50u4nBYCAzIs,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,1,2,5,1,3,8,2,3,3,4,2,2,2,3,3,5,3,4,"1,3,4,5,6,11",4,2,2,2,4,2,1,4,3,2,3,2,3,4,4,3,4,2,3,4,4,3,3,80,80,78,69,47,41,4,4,4,4,3,3,3,4,4,3,4,3,"Leniency ",,,
2021-11-01 07:10:17,2021-11-01 07:24:04,0,198.232.120.197,100,826,1,2021-11-01 07:24:04,R_1hRMT0jKOk1J6IK,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,3,2,5,2,3,5,1,1,1,3,3,2,2,2,5,5,4,5,"1,2,3,4,6,7,8,10",4,1,3,5,2,3,3,5,2,2,5,1,1,2,4,3,4,1,1,2,5,3,4,71,82,76,12,73,16,1,2,5,4,4,2,3,1,1,1,1,1,Recorded lectures WITH subtitles,,,
2021-11-01 07:14:46,2021-11-01 07:24:13,0,73.103.82.55,100,567,1,2021-11-01 07:24:13,R_3oEIOS7ihtdG7F1,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,2,2,5,2,3,8,2,2,3,4,4,3,2,3,4,4,2,3,"6,8,11",4,4,1,1,1,1,1,4,2,2,2,4,4,4,2,1,1,1,4,5,4,3,2,68,60,60,75,40,40,4,4,4,2,2,4,4,2,2,4,2,2,Recorded lectures,,,
2021-11-01 07:20:23,2021-11-01 07:28:15,0,69.174.157.117,100,472,1,2021-11-01 07:28:16,R_1o5zMjoASpvl5cQ,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,2,2,5,2,3,6,2,3,3,3,4,3,3,3,3,4,2,4,,2,4,2,2,3,5,3,2,2,2,3,4,4,4,4,3,4,4,4,4,3,4,2,56,50,66,64,70,63,4,4,4,3,4,5,4,4,4,4,4,4,,,,
2021-11-01 07:24:37,2021-11-01 07:30:31,0,128.210.106.65,100,354,1,2021-11-01 07:30:32,R_3PYJGT0VkXezmDu,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,2,2,5,2,3,15,2,3,2,2,2,1,1,2,5,5,2,5,"2,3,9",3,1,1,4,3,4,5,2,4,2,2,3,2,4,2,2,4,3,2,4,5,3,4,47,44,20,45,43,11,4,4,4,3,3,5,4,3,4,4,4,4,,,,
2021-11-01 07:26:11,2021-11-01 07:30:41,0,128.210.106.68,100,269,1,2021-11-01 07:30:41,R_12zi29CozahSPCh,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,1,2,5,2,3,15,2,4,3,4,4,4,3,4,3,4,4,4,"1,3,6,8,9",4,4,4,4,1,4,4,5,4,4,1,4,4,4,4,3,4,2,4,4,2,4,2,80,64,73,80,92,80,4,2,4,4,4,4,5,2,4,3,4,3,,,,
2021-11-01 07:30:59,2021-11-01 07:34:54,0,128.211.185.214,100,235,1,2021-11-01 07:34:55,R_2tmybqyKSKoOVkO,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,2,4,4,3,4,3,4,4,2,4,4,2,"2,11",4,4,4,4,4,2,5,5,4,4,2,4,4,4,4,4,4,4,4,4,1,4,1,75,72,76,68,71,67,3,3,4,4,4,4,,,,,,,,No,No,The homework is a little unreasonable to help pair with gpa requirement
2021-11-01 07:25:33,2021-11-01 07:35:20,0,128.210.106.81,100,586,1,2021-11-01 07:35:21,R_8ppe364QMdZgvu1,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,1,2,5,2,3,15,2,4,4,4,4,3,3,3,2,3,3,2,,4,4,5,4,5,3,3,5,5,4,2,5,5,5,4,4,3,3,4,5,4,4,2,70,72,72,69,74,72,4,4,5,4,3,3,5,5,3,5,5,4,Flexible attendance policies and recorded lectures,Nope.,Not really.,Reduce the workload so students can focus on understanding concepts rather than cramming to meet deadlines.
2021-11-01 07:25:54,2021-11-01 07:36:29,0,69.174.157.228,100,635,1,2021-11-01 07:36:31,R_ebtwDMv1C3VUak1,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,1,2,3,4,4,2,1,2,3,4,5,3,3,"3,4,5,6,10,11",4,3,4,2,1,1,6,5,4,3,3,1,3,3,2,2,2,2,5,3,5,1,5,25,50,50,75,85,25,2,3,4,3,3,3,,,,,,,,,,
2021-11-01 07:28:31,2021-11-01 07:37:33,0,128.210.107.129,100,541,1,2021-11-01 07:37:33,R_3nkgC8dIm524GFw,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,1,2,5,2,3,8,2,3,2,4,3,3,2,3,3,4,3,2,11,4,4,3,1,1,3,2,2,3,3,2,3,3,5,5,2,2,3,4,4,3,4,2,50,70,55,40,65,60,4,3,3,2,1,2,1,1,4,3,3,3,Online options in addition to in person,Not at all,Nope,Spread out exams and fix ECE 362
2021-11-01 07:27:11,2021-11-01 07:38:12,0,128.211.185.211,100,661,1,2021-11-01 07:38:12,R_6LPZa3UrP0l8snv,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,2,3,4,4,3,2,4,4,2,3,3,3,2,4,4,2,2,2,2,2,3,4,3,2,3,4,3,5,3,4,2,3,3,2,4,2,64,53,73,67,75,50,3,3,4,3,4,4,,,,,,,,Shown me what I actually want to do,Helped me put into action what I want to do,Change 131 to make sure PTA’s know what is the content and what to do
2021-11-01 07:33:06,2021-11-01 07:38:26,0,69.174.156.60,100,320,1,2021-11-01 07:38:27,R_3RmzxsGdTsvlKLh,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,5,2,3,3,2,4,3,4,3,1,2,3,5,4,4,5,"2,3,4,6,8",4,3,4,5,5,5,4,5,4,4,2,4,4,5,5,3,4,4,4,4,4,4,2,72,89,70,79,76,55,4,3,4,3,5,4,4,2,5,4,5,4,Recording of lectures to be available at any time,,,"Demystifying CAPS and they’re objectives 
Providing a space for students to go to seek help for their well being (like a center or something)
Actively being involved with professors and knowing what is going on in the classroom and how that affects student well being "
2021-11-01 07:34:20,2021-11-01 07:40:48,0,72.12.194.182,100,388,1,2021-11-01 07:40:49,R_8jryti22Akefgu5,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,5,2,3,3,2,4,1,4,3,4,3,3,4,4,3,4,3,2,4,2,4,2,4,6,4,4,2,2,5,5,3,5,4,5,5,4,4,2,4,1,94,95,90,90,95,95,4,4,4,4,3,5,4,2,4,3,5,4,,No,All the organizations I am involved in have given me a sense of community and pushed me to do great things. They are great for giving me a break from school and something to look forward to and enjoy.,"I think having resources specific to CoE and pushing them and posting them everywhere would be helpful. While I am grateful for the degree I am getting, engineering has taken a serious toll on my mental health and it gets hard to be motivated and excited about learning over feeling completely bogged down and numb."
2021-11-01 07:35:55,2021-11-01 07:41:07,0,69.174.157.232,100,311,1,2021-11-01 07:41:07,R_3oZR5xbnpQYoH1p,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,2,2,2,2,3,8,2,1,1,1,1,1,1,3,5,4,3,4,"3,4,10",3,3,2,2,1,2,1,2,3,1,3,1,3,4,2,1,2,1,3,4,5,3,4,50,50,45,60,50,50,3,3,3,3,4,3,2,2,2,3,3,3,,,,
2021-10-29 06:45:50,2021-11-01 07:42:01,0,128.211.195.239,100,262570,1,2021-11-01 07:42:01,R_3nOVBdtnYet4RJO,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,2,2,3,"11,15",2,4,2,5,2,1,5,3,1,5,3,4,,4,2,4,5,2,3,6,2,4,2,2,4,5,4,3,2,2,2,2,4,2,3,2,50,50,50,50,50,50,4,4,4,4,4,3,,,,,,,,I'm not sure,Yes. I feel the clubs here have helped me feel more connected to purdue.,The math classes are stressing me out.
2021-11-01 07:30:33,2021-11-01 07:42:37,0,128.211.185.213,100,723,1,2021-11-01 07:42:37,R_3HS3TIJ7gwQbbzt,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,2,2,1,11,2,4,3,5,4,2,2,3,4,4,3,3,"1,4",4,3,2,2,3,3,1,4,2,2,3,2,2,4,1,3,3,3,3,4,4,4,2,10,20,39,10,20,29,3,3,2,4,3,2,,,,,,,,I am not sure,I have not joined any organization,I think everything is good
2021-11-01 07:36:46,2021-11-01 07:42:55,0,128.210.106.49,100,368,1,2021-11-01 07:42:55,R_3NULsxAgKSmliue,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,1,2,5,1,3,8,2,4,4,4,3,3,3,3,2,4,4,4,,3,4,3,2,2,2,2,4,4,4,2,3,4,4,4,4,4,3,4,4,2,4,2,80,71,71,81,70,71,4,4,4,4,4,4,4,4,4,2,4,4,,,,
2021-11-01 07:39:54,2021-11-01 07:43:02,0,128.211.185.210,100,188,1,2021-11-01 07:43:03,R_Q49y6FLjnnIemL7,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,1,5,2,3,1,2,2,2,2,4,4,2,3,5,5,5,5,"1,3,6,11",2,1,2,4,4,5,3,5,4,2,2,2,2,2,2,5,4,4,4,2,5,3,4,71,76,67,72,75,45,2,2,5,2,5,5,5,5,5,3,5,5,,,,
2021-11-01 07:28:06,2021-11-01 07:44:07,0,128.211.185.214,100,960,1,2021-11-01 07:44:07,R_1IMH9XLafFIkGSq,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,5,2,3,11,2,4,3,3,4,3,2,3,3,5,2,5,"3,7,10",5,4,1,1,1,1,2,4,4,4,4,3,3,4,4,4,3,1,4,5,3,2,4,100,88,86,72,85,86,4,4,3,4,2,2,,,,,,,,"We have good TAs who listen to us and act like real people. Are willing to make changes to help lessen our load and they treat us with genuine respect. Not just like an assignment. ","I haven’t done much with student organizations. ","Be more accepting of understanding (or lack thereof) of basics. For example, I—and others in my eng133 class— had never programmed before coming to Purdue. In class, we were thrown right into it, and had to learn a much greater capacity than the other students, making the class a significant time commitment, more than was intended I believe. It would be good if there could be supplemental materials provided before the school year to first year engineering students. Possibly brightspace modules on the basics of computer programming and excel, so that we could all enter on equal footing. Even something like Dr. Cole’s EBEC, if it were available over the summer, as a sort of work at your own pace, maybe with office hours once a week, would have been very helpful to give a little more hands on experience before diving right into class where there was an expectation of knowledge. "
2021-11-01 07:39:57,2021-11-01 07:44:56,0,128.211.193.240,100,299,1,2021-11-01 07:44:57,R_UKryZlTwkxD6vAt,,,,,39.9564056396484375,-85.9651031494140625,anonymous,EN,2,1,2,5,2,3,15,2,4,2,2,2,2,2,3,3,5,4,5,"1,2,4,6,7,11",4,3,4,2,4,1,2,4,2,2,1,3,4,4,4,4,4,3,3,4,4,4,3,31,60,66,50,70,26,4,4,4,3,4,3,4,4,3,2,4,4,Video lectures that can later be reviewed for clarifications or exams,,,
2021-11-01 07:36:27,2021-11-01 07:46:27,0,107.77.210.32,100,599,1,2021-11-01 07:46:27,R_Zf4WMT1MkgxPIyd,,,,,41.87640380859375,-87.6132965087890625,anonymous,EN,2,1,2,"3,5",1,3,1,2,3,4,4,4,2,3,3,3,1,4,1,"3,10",4,3,3,2,2,1,4,5,4,4,2,3,4,4,3,2,2,1,4,4,4,3,3,89,82,71,89,70,79,3,3,4,4,3,4,4,2,3,3,3,3,,,,
2021-11-01 07:36:48,2021-11-01 07:46:28,0,128.211.185.212,100,579,1,2021-11-01 07:46:28,R_3PIkbCgymAqDbWn,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,5,2,3,11,2,2,1,3,1,1,1,3,1,5,3,2,"4,6",5,2,5,4,1,4,3,4,2,1,1,2,3,3,5,3,5,4,3,4,1,5,1,88,88,84,86,100,100,5,5,3,3,3,3,,,,,,,,,,
2021-11-01 07:41:42,2021-11-01 07:47:33,0,128.211.185.210,100,351,1,2021-11-01 07:47:33,R_ULnYuUCx5sCYVjP,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,1,4,3,4,2,1,1,4,3,4,3,4,"1,2,4,8",4,3,3,4,4,4,5,4,4,4,3,4,4,4,4,3,3,2,3,4,2,4,2,75,59,59,60,87,42,4,4,4,4,4,4,,,,,,,,,,Mental health services here may as well be non-existent. The wait times are incredibly long and the counselors so busy and overbooked that they can't really help any of the students.
2021-10-29 06:07:29,2021-11-01 07:48:09,0,128.211.185.216,100,265240,1,2021-11-01 07:48:09,R_BWhlFp7Q1bAVBex,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,2,2,5,2,3,19,2,3,3,4,4,4,3,3,3,3,3,4,"6,8,9,10",2,3,3,2,1,4,2,4,3,2,3,2,3,3,4,3,4,2,4,4,4,4,4,49,59,62,55,50,54,4,4,4,4,3,4,2,2,4,2,4,3,,,,
2021-11-01 07:26:32,2021-11-01 07:48:52,0,69.174.157.227,100,1340,1,2021-11-01 07:48:53,R_4IOXXQCPZI8oRrj,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,1,2,5,2,3,8,2,3,3,3,4,4,3,4,1,4,3,3,"3,6,7,8,11",5,4,2,4,4,5,4,5,4,3,3,3,4,2,5,4,2,2,3,5,4,3,2,70,70,40,60,100,90,4,4,4,3,4,4,4,2,4,5,5,3,"Posting complete lecture slides online (not just an incomplete template that gets filled out during lecture) is extremely helpful. Recorded lectures are also very nice, but effective lecture slides are perfectly adequate. I also really like seeing exams that allow at least some notes (like a 1 page crib sheet), as memorizing equations is typically not helpful for our futures.",It's made me learn how to deal with being overly stressed all the time.,It's given me some purpose and friends.,
2021-11-01 07:29:36,2021-11-01 07:49:01,0,174.248.233.173,100,1165,1,2021-11-01 07:49:02,R_2s4Fjfo7Yikbckj,,,,,39.84869384765625,-86.37819671630859375,anonymous,EN,1,1,2,5,2,3,"11,15",2,3,4,2,3,2,1,3,3,4,3,4,11,4,3,2,2,1,3,6,4,2,2,3,4,4,3,4,4,4,2,2,3,2,2,4,50,5,5,5,5,5,2,2,4,3,4,4,,,,,,,,"No, all they seem to be able to effectively do is make me wear a piece of cloth over my face and disallow me to drink water in the classroom.","Yes, people in organizations like TPUSA are generally nice and well meaning people.","Stop forcing us to wear a piece of cloth over our face for a virus that has a 99+ percent overall survival rate and a 100 percent survival rate within our age group. Also, if I'm drinking water, no ""repiratory droplets"" can come out of my mouth because water is actively going in, so not allowing me to drink in the clasroom does nothing but make me dehydrated until I get a break in class to go outside and drink."
2021-11-01 07:40:40,2021-11-01 07:49:04,0,128.210.106.73,100,503,1,2021-11-01 07:49:04,R_1dMPbqWeC2l2kCT,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,1,5,1,3,11,2,2,3,4,2,3,3,4,4,3,3,3,"2,3",4,4,2,3,1,3,3,2,4,3,1,1,2,4,4,3,4,1,4,5,3,3,3,73,80,64,76,70,88,4,5,5,5,3,4,,,,,,,,,,
2021-11-01 07:41:57,2021-11-01 07:49:29,0,128.211.64.107,100,451,1,2021-11-01 07:49:29,R_31g56SfooS9IbsW,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,2,4,4,4,2,3,4,3,3,4,2,2,"2,3,9,10",2,2,1,4,1,2,2,4,4,4,2,1,3,4,2,4,4,3,4,5,5,4,3,100,96,90,84,88,92,4,4,4,3,4,3,,,,,,,,"The projects have given me something to do to fill my time, and the keeping busy has been good for me.",My robotics club and some other extracurriculars have been good for keeping me busy and my mind occupied.,"I would *really* appreciate it if ENGR 16100 would lighten up a little bit on how stingy the homework is regarding showing work and using the ""proper"" methods. I had a couple minor mental breakdowns in the first few weeks having to deal with homework that took 10x as long as it should have because of the ridiculous homework expectations."
2021-11-01 07:45:02,2021-11-01 07:51:51,0,172.58.141.108,100,409,1,2021-11-01 07:51:51,R_3Lj3ojjMyYRZrwY,,,,,41.850006103515625,-87.71649932861328125,anonymous,EN,1,2,2,5,2,3,11,2,3,2,4,2,1,2,3,5,5,3,4,"3,4,7",3,2,3,2,2,2,2,3,3,3,2,2,3,3,3,2,4,3,4,4,3,4,2,78,67,57,74,74,83,4,3,4,3,4,4,,,,,,,,,,
2021-11-01 07:47:47,2021-11-01 07:55:04,0,72.12.194.246,100,437,1,2021-11-01 07:55:04,R_2PioDfvAsROAmA5,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,5,2,3,6,2,4,1,2,2,1,2,3,5,5,2,5,11,2,1,1,2,4,4,2,5,3,2,4,5,4,2,4,5,4,5,3,2,2,4,2,22,18,61,37,45,58,4,3,4,3,3,4,3,2,4,2,4,4,,"No Purdue engineering has put me through hell, Richard kennel makes me cry at night ",,"Fire Richard kennel "
2021-11-01 07:47:24,2021-11-01 07:55:24,0,128.210.106.84,100,479,1,2021-11-01 07:55:24,R_YPH48HTxUoeUNFv,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,5,2,3,8,2,4,3,4,4,4,4,4,2,3,4,3,"2,11",5,4,3,2,5,5,3,4,4,4,1,4,4,4,4,3,4,3,4,4,1,4,1,93,71,66,82,77,66,4,4,5,2,4,5,5,5,5,5,5,5,"Lectures being available online for students who might not be able to attend class because of an illness, injury, family issue, etc. I think that doing this for every class would show the students that professors care about our learning and recognize that we are people too",Not really,"The Purdue Society of Women Engineers has helped me to expand my professional network, exposed me to different facets of of the organization, helped me make friends and build my community","Recognize that we are more than just homework machines, and give professors more support when they need it (i.e. for ECE 362 and ECE 270)"
2021-11-01 07:56:51,2021-11-01 08:01:35,0,153.33.43.24,100,284,1,2021-11-01 08:01:36,R_2SjhuiCzjpWe6po,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,2,2,"2,5",2,3,5,2,4,4,4,2,2,2,3,3,5,4,5,"3,11",4,2,2,4,5,3,5,4,4,4,3,4,4,2,4,3,3,4,4,4,3,4,3,68,70,79,68,79,54,2,2,4,3,4,4,5,3,4,2,4,3,,,,
2021-11-01 07:55:56,2021-11-01 08:01:40,0,128.211.185.213,100,344,1,2021-11-01 08:01:40,R_12RMJYhnNYVK2UG,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,2,2,"2,5",2,3,11,1,4,2,3,2,1,1,3,4,4,5,4,"3,4,6,7",5,3,1,1,3,4,4,4,3,4,2,4,3,4,2,4,4,3,3,5,5,3,3,89,60,62,40,65,90,4,4,4,2,4,3,,,,,,,,no,kind of,"I get that FYE is a weed out thing, but sometimes it feels like some professors really couldnt care less about what happens to you. Some of my professors are great, some are not so great."
2021-11-01 07:53:50,2021-11-01 08:02:44,0,198.232.120.148,100,533,1,2021-11-01 08:02:44,R_10UVi1pCAMxX500,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,2,2,"3,5",2,3,6,2,3,3,4,2,1,2,2,3,5,2,5,"3,4,7,11",4,3,4,4,2,2,1,5,3,3,1,1,4,4,4,4,3,3,3,4,3,4,2,51,85,60,94,61,71,4,3,4,3,2,2,2,2,4,4,4,4,"I have a Professor this semester that I also had last semster (during online covid time) and he was extremely understanding with deadlines and time limits during that time which made his class one of my favorite classes. However, I have him again this semester and his deadlines are unachievable and his exams are near impossible.","Now that the design studio is open, I like spending time there in between classes.",,Listen to your students when they give you feedback instead of failing all of them and then finally saying something about it AFTER we have all gone to the higher-ups and complained and now you're in trouble.
2021-11-01 07:55:29,2021-11-01 08:03:32,0,173.230.7.45,100,483,1,2021-11-01 08:03:33,R_1rIZlfmPYdIwGUF,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,2,2,2,5,2,3,1,2,4,3,3,4,1,1,4,3,4,4,4,"6,8",4,2,3,4,1,3,6,4,4,3,2,4,5,4,4,2,3,2,4,2,2,4,2,71,72,78,70,37,27,3,4,5,4,5,5,5,5,5,5,5,5,"Recording lectures and making them available at any time to rewatch, non-mandatory attendance for sick students",,,Giving exams with averages above 50% might help students feel that they're achieving any level of success
2021-11-01 07:58:47,2021-11-01 08:05:43,0,128.211.185.213,100,416,1,2021-11-01 08:05:44,R_2E65QX4nfjnnzQR,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,3,2,5,2,3,11,2,4,3,4,3,2,2,3,2,4,3,3,"3,4,6",4,3,2,1,2,1,6,4,4,2,2,4,5,4,4,3,4,4,3,4,2,4,2,70,69,55,80,50,75,4,3,4,4,3,3,,,,,,,,,,
2021-11-01 07:59:40,2021-11-01 08:05:57,0,128.210.107.84,100,376,1,2021-11-01 08:05:57,R_1k1yBJl2Idajohj,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,3,1,2,2,2,3,6,2,4,3,3,3,3,3,4,3,3,5,2,"2,3,6,11",5,4,4,4,3,4,6,6,4,4,1,4,4,4,5,3,5,3,4,5,3,5,2,91,91,92,89,94,100,5,5,4,4,4,4,5,5,5,5,5,5,I would like to see more leniency for health issues for classes and labs.,"Besides the things I do for myself, Purdue Engineering has not helped my personal well-being. ","I go to Software Saturdays every weekend and interacting with like-minded individuals has fostered my love of front-end development, which I am considering doing as a career. ",Be more involved in what students have to say about their core classes and find professors that can do research and teach simultaneously.
2021-11-01 08:03:04,2021-11-01 08:08:14,0,128.211.185.213,100,309,1,2021-11-01 08:08:14,R_2ZVwmR7D1F5Ew7v,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,2,4,3,4,3,2,3,4,4,3,4,2,,4,4,3,3,1,3,4,3,4,4,3,3,5,4,5,4,4,3,4,4,4,4,2,72,71,70,72,91,98,4,3,4,4,4,4,,,,,,,,Maybe in feeling academically satisfied.,,
2021-11-01 08:00:02,2021-11-01 08:09:31,0,128.211.185.211,100,568,1,2021-11-01 08:09:31,R_3PRau3zJ4zjN3lE,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,2,5,2,3,11,2,3,2,4,3,2,3,3,3,4,2,4,"3,9,10",4,2,2,2,1,4,2,3,3,4,4,2,3,2,3,4,4,3,3,4,5,3,3,40,40,65,52,76,60,4,4,3,4,4,4,,,,,,,,,"They give me something to look forward to, and help me explore my interests","I am somewhat stressed about what major I want to go into, and I feel like none of my classes help me with that. Fye especially feels like a waste of time. The only thing we have done is excel spreadsheets."
2021-11-01 07:57:38,2021-11-01 08:10:54,0,128.210.106.73,100,795,1,2021-11-01 08:10:54,R_1kYLht3IXChVqwd,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,1,1,1,5,2,3,11,2,4,2,5,4,3,5,4,2,4,4,4,3,2,2,4,4,1,4,5,5,5,5,4,5,5,5,5,3,4,2,4,5,2,5,1,93,93,93,90,90,93,5,5,5,5,5,5,,,,,,,,"It has helped me become more confident in my ability to problem solve, work in a team, and think critically.","They have helped me meet new friends and develop relationships. They also allow me to to a break from my studies when I need to. ","I'm currently in ENGR 161, and it seems like the professors do not care about the well being of the students, as they seem to constantly assign unnecessary amounts of work that doesn't contribute to my knowledge growth. In addition, the lectures are hard to follow and it makes doing the homework assignments a lot harder as everything that they teach is fairly confusing. I personally think that the lectures need to be much easier to follow(For example, rather than having the lectures as slideshows, the professors could write down notes throughout the lecture, so that us students can write stuff down and be more engaged). In addition, the professors in ENGR 161 assign enough work so that the required commitment for the class is greater than the 8-12 hours a week that Purdue expects for a 4 credit hour class. They should revise what they assign so that the work they give can be done in this time range, and they should make sure every assignment has a purpose, and doesn't feel like it repeats something else we've already gone over. "
2021-11-01 08:02:20,2021-11-01 08:11:33,0,173.230.58.24,100,552,1,2021-11-01 08:11:33,R_1LcEPc47aLz7Exy,,,,,40.44439697265625,-86.92559814453125,anonymous,EN,4,1,1,5,2,3,14,2,2,3,3,2,2,2,2,3,4,2,4,"1,2,3,4,6,7,8,9,10,11",4,3,2,4,2,2,3,2,4,2,4,2,3,3,2,3,4,2,3,4,4,3,2,49,60,49,51,59,41,2,3,3,2,3,2,4,2,2,4,4,2,,"Given me something to do. I no longer feel the drive or motivation I felt as a high schooler. I couldn't get into the major I wanted, and it's bummed me out ever since. I can't spend anymore time here than I need to because it costs money my parents don't have. Every scholarship I apply to doesn't work out. ",Nerdy stuff like boiler-con and stuff made me happy and distracted for a short while. But does not help in the long run.,Be cheaper for out of state students.
